1	,	86.5000
1	,	29.7000
1	,	53.1000
1	,	53.1000
1	,	49.5042
1	,	75.2417
1	,	51.8625
1	,	26.2875
1	,	82.1708
1	,	82.1708
1	,	26.5500
1	,	90.0000
1	,	90.0000
1	,	90.0000
1	,	57.7500
1	,	30.5000
1	,	42.4000
1	,	29.7000
1	,	113.2750
1	,	113.2750
1	,	113.2750
1	,	26.2833
1	,	26.0000
1	,	108.9000
1	,	25.7417
1	,	61.9792
1	,	61.9792
1	,	27.7208
1	,	0.0000
1	,	28.5000
1	,	93.5000
1	,	66.6000
1	,	66.6000
1	,	108.9000
1	,	108.9000
1	,	93.5000
1	,	30.5000
1	,	52.0000
1	,	83.1583
1	,	0.0000
1	,	39.6000
1	,	135.6333
1	,	227.5250
1	,	211.3375
1	,	50.4958
1	,	26.5500
1	,	50.0000
1	,	27.7208
1	,	79.2000
1	,	40.1250
1	,	86.5000
1	,	59.4000
1	,	59.4000
1	,	26.5500
1	,	262.3750
1	,	262.3750
1	,	262.3750
1	,	262.3750
1	,	262.3750
1	,	30.5000
1	,	69.3000
1	,	26.0000
1	,	57.7500
1	,	31.0000
1	,	26.5500
1	,	153.4625
1	,	26.2875
1	,	55.9000
1	,	55.9000
1	,	35.5000
1	,	35.5000
1	,	26.5500
1	,	30.6958
1	,	60.0000
1	,	26.0000
1	,	60.0000
1	,	82.2667
1	,	82.2667
1	,	134.5000
1	,	134.5000
1	,	134.5000
1	,	146.5208
1	,	146.5208
1	,	30.5000
1	,	26.5500
1	,	55.4417
1	,	55.4417
1	,	78.2667
1	,	27.7208
1	,	80.0000
1	,	221.7792
1	,	221.7792
1	,	32.3208
1	,	25.9292
1	,	79.6500
1	,	79.6500
1	,	79.6500
1	,	52.0000
1	,	52.0000
1	,	110.8833
1	,	110.8833
1	,	110.8833
1	,	79.2000
1	,	28.5375
1	,	27.7208
1	,	33.5000
1	,	34.0208
1	,	512.3292
1	,	75.2500
1	,	75.2500
1	,	26.5500
1	,	77.2875
1	,	77.2875
1	,	135.6333
1	,	164.8667
1	,	164.8667
1	,	164.8667
1	,	211.5000
1	,	211.5000
1	,	211.5000
1	,	26.5500
1	,	61.3792
1	,	61.3792
1	,	35.0000
1	,	134.5000
1	,	35.5000
1	,	26.5500
1	,	135.6333
2	,	24.0000
2	,	24.0000
2	,	13.0000
2	,	11.5000
2	,	10.5000
2	,	26.0000
2	,	26.0000
2	,	13.0000
2	,	11.5000
2	,	10.5000
2	,	13.0000
2	,	10.5000
2	,	12.5250
2	,	26.0000
2	,	26.0000
2	,	26.0000
2	,	39.0000
2	,	39.0000
2	,	39.0000
2	,	39.0000
2	,	13.0000
2	,	13.0000
2	,	13.0000
2	,	13.0000
2	,	13.0000
2	,	13.0000
2	,	13.0000
2	,	39.0000
2	,	39.0000
2	,	39.0000
2	,	26.0000
2	,	26.0000
2	,	13.0000
2	,	13.0000
2	,	13.0000
2	,	13.0000
2	,	29.0000
2	,	29.0000
2	,	29.0000
2	,	21.0000
2	,	0.0000
2	,	13.0000
2	,	26.0000
2	,	26.0000
2	,	13.5000
2	,	26.0000
2	,	26.0000
2	,	30.0000
2	,	30.0000
2	,	26.0000
2	,	26.0000
2	,	10.5000
2	,	13.0000
2	,	10.5000
2	,	26.2500
2	,	26.2500
2	,	26.2500
2	,	10.5000
2	,	13.0000
2	,	21.0000
2	,	11.5000
2	,	0.0000
2	,	36.7500
2	,	73.5000
2	,	36.7500
2	,	13.0000
2	,	13.0000
2	,	73.5000
2	,	27.7208
2	,	27.7208
2	,	31.5000
2	,	73.5000
2	,	23.0000
2	,	23.0000
2	,	26.0000
2	,	32.5000
2	,	32.5000
2	,	32.5000
2	,	13.8583
2	,	13.8583
2	,	13.0000
2	,	13.0000
2	,	13.0000
2	,	26.0000
2	,	26.0000
2	,	10.5000
2	,	13.0000
2	,	0.0000
2	,	13.0000
2	,	26.0000
2	,	21.0000
2	,	21.0000
2	,	13.0000
2	,	26.0000
2	,	10.5000
2	,	10.5000
2	,	11.5000
2	,	11.5000
2	,	13.5000
2	,	13.0000
2	,	13.0000
2	,	13.0000
2	,	13.0000
2	,	13.0000
2	,	14.5000
2	,	14.5000
2	,	13.0000
2	,	33.0000
2	,	33.0000
2	,	10.5000
2	,	10.5000
2	,	26.2500
2	,	26.2500
2	,	26.2500
2	,	65.0000
2	,	65.0000
2	,	65.0000
2	,	65.0000
2	,	16.0000
2	,	73.5000
2	,	73.5000
2	,	73.5000
2	,	13.0000
2	,	23.0000
2	,	11.5000
2	,	13.0000
2	,	23.0000
2	,	13.0000
2	,	26.0000
2	,	26.0000
2	,	73.5000
2	,	13.0000
2	,	26.0000
2	,	26.0000
2	,	12.2750
2	,	10.5000
2	,	27.0000
2	,	27.0000
2	,	15.0000
2	,	31.5000
2	,	31.5000
2	,	10.5000
2	,	13.7917
2	,	26.0000
2	,	26.0000
2	,	21.0000
2	,	12.3500
2	,	12.3500
2	,	13.5000
2	,	12.3500
2	,	0.0000
2	,	10.5000
2	,	26.0000
2	,	26.0000
2	,	10.7083
2	,	41.5792
2	,	41.5792
2	,	41.5792
2	,	41.5792
2	,	12.0000
2	,	33.0000
2	,	10.5000
2	,	12.8750
2	,	10.5000
2	,	12.3500
2	,	26.0000
2	,	26.0000
2	,	10.5000
2	,	15.0458
2	,	37.0042
2	,	37.0042
2	,	37.0042
2	,	15.5792
2	,	13.0000
2	,	16.0000
2	,	13.5000
2	,	13.0000
2	,	26.0000
2	,	19.5000
2	,	19.5000
2	,	10.5000
2	,	13.0000
2	,	13.0000
2	,	10.5000
2	,	13.0000
2	,	14.0000
2	,	26.0000
2	,	10.5000
2	,	9.6875
2	,	30.0708
2	,	30.0708
2	,	26.0000
2	,	26.0000
2	,	26.0000
2	,	13.0000
2	,	36.7500
2	,	13.5000
2	,	13.8625
2	,	10.5000
2	,	13.0000
2	,	10.5000
2	,	13.8625
2	,	10.5000
2	,	13.8583
2	,	10.5000
2	,	0.0000
2	,	26.0000
2	,	10.5000
2	,	15.0500
2	,	13.0000
2	,	21.0000
2	,	26.0000
2	,	21.0000
2	,	13.0000
2	,	13.0000
2	,	12.7375
2	,	15.0333
2	,	26.0000
2	,	26.0000
2	,	26.0000
2	,	10.5000
2	,	21.0000
2	,	21.0000
2	,	13.0000
2	,	15.0458
2	,	18.7500
2	,	18.7500
2	,	18.7500
2	,	10.5000
2	,	10.5000
2	,	10.5000
2	,	13.0000
2	,	13.0000
2	,	26.0000
2	,	26.0000
2	,	13.0000
2	,	36.7500
2	,	13.0000
2	,	13.5000
2	,	12.3500
2	,	10.5000
2	,	13.0000
2	,	13.0000
2	,	15.0458
2	,	10.5000
2	,	13.0000
2	,	65.0000
2	,	10.5000
2	,	13.0000
2	,	12.6500
2	,	10.5000
2	,	21.0000
2	,	21.0000
2	,	13.0000
2	,	21.0000
2	,	21.0000
2	,	10.5000
2	,	21.0000
2	,	0.0000
2	,	15.7500
2	,	15.7500
2	,	13.0000
2	,	26.0000
2	,	26.0000
2	,	23.0000
2	,	23.0000
2	,	23.0000
2	,	27.7500
2	,	27.7500
2	,	27.7500
2	,	27.7500
2	,	10.5000
2	,	12.8750
2	,	13.0000
2	,	13.0000
2	,	13.5000
2	,	13.0000
3	,	7.5500
3	,	20.2500
3	,	20.2500
3	,	20.2500
3	,	7.6500
3	,	7.6500
3	,	7.9250
3	,	7.2292
3	,	7.2500
3	,	8.0500
3	,	9.4750
3	,	9.3500
3	,	9.3500
3	,	18.7875
3	,	7.8875
3	,	7.9250
3	,	7.0500
3	,	7.0500
3	,	8.0500
3	,	8.3000
3	,	22.5250
3	,	7.8542
3	,	31.2750
3	,	31.2750
3	,	31.2750
3	,	7.9250
3	,	7.7750
3	,	31.2750
3	,	31.2750
3	,	31.2750
3	,	7.7958
3	,	7.7750
3	,	31.2750
3	,	7.8542
3	,	7.8958
3	,	17.8000
3	,	17.8000
3	,	7.7750
3	,	7.0500
3	,	31.3875
3	,	31.3875
3	,	31.3875
3	,	31.3875
3	,	31.3875
3	,	31.3875
3	,	7.7958
3	,	31.3875
3	,	7.2250
3	,	7.2250
3	,	7.0500
3	,	14.4583
3	,	7.2250
3	,	7.8542
3	,	7.2292
3	,	7.2250
3	,	15.8500
3	,	15.8500
3	,	19.2583
3	,	19.2583
3	,	19.2583
3	,	19.2583
3	,	8.0500
3	,	7.2250
3	,	7.8958
3	,	7.2292
3	,	14.4542
3	,	14.4542
3	,	7.8792
3	,	8.0500
3	,	8.0500
3	,	7.7750
3	,	9.3500
3	,	7.2292
3	,	4.0125
3	,	56.4958
3	,	7.7750
3	,	7.7500
3	,	7.8958
3	,	15.2458
3	,	15.2458
3	,	7.2250
3	,	15.2458
3	,	7.7500
3	,	15.5000
3	,	15.5000
3	,	16.1000
3	,	7.7250
3	,	7.8542
3	,	7.0458
3	,	7.2500
3	,	7.7958
3	,	8.0500
3	,	7.2833
3	,	7.8208
3	,	6.7500
3	,	7.8792
3	,	8.6625
3	,	8.6625
3	,	8.6625
3	,	8.6625
3	,	8.6625
3	,	8.6625
3	,	7.7500
3	,	7.7500
3	,	8.0500
3	,	14.4583
3	,	14.4583
3	,	7.7958
3	,	7.8542
3	,	7.7500
3	,	7.7500
3	,	7.2500
3	,	8.0500
3	,	7.7333
3	,	56.4958
3	,	8.0500
3	,	14.4542
3	,	14.4542
3	,	7.0500
3	,	8.0500
3	,	7.2500
3	,	7.4958
3	,	7.4958
3	,	7.7333
3	,	7.7500
3	,	7.7500
3	,	7.6292
3	,	7.7500
3	,	8.0500
3	,	7.8958
3	,	7.8958
3	,	7.8958
3	,	8.0500
3	,	15.9000
3	,	15.9000
3	,	15.9000
3	,	7.2500
3	,	8.1583
3	,	16.1000
3	,	16.1000
3	,	8.6625
3	,	7.2250
3	,	8.0500
3	,	10.5167
3	,	10.1708
3	,	6.9500
3	,	7.7500
3	,	14.4000
3	,	14.4000
3	,	14.4000
3	,	7.8958
3	,	7.8958
3	,	24.1500
3	,	8.0500
3	,	24.1500
3	,	8.0500
3	,	16.1000
3	,	16.1000
3	,	17.4000
3	,	17.4000
3	,	9.5000
3	,	9.5000
3	,	20.5750
3	,	20.5750
3	,	20.5750
3	,	20.5750
3	,	7.8958
3	,	7.8958
3	,	7.8958
3	,	7.2500
3	,	7.2500
3	,	7.8792
3	,	7.8958
3	,	8.6625
3	,	7.8958
3	,	7.2292
3	,	7.7500
3	,	8.0500
3	,	12.4750
3	,	7.7500
3	,	8.0500
3	,	7.8958
3	,	7.7500
3	,	7.5500
3	,	13.9000
3	,	13.9000
3	,	7.7750
3	,	7.7750
3	,	6.9750
3	,	7.2250
3	,	7.2292
3	,	7.2292
3	,	7.2292
3	,	7.2500
3	,	12.4750
3	,	7.2250
3	,	15.1000
3	,	7.7500
3	,	7.0500
3	,	7.7958
3	,	7.7500
3	,	7.7500
3	,	6.9500
3	,	7.8792
3	,	7.7500
3	,	56.4958
3	,	34.3750
3	,	34.3750
3	,	8.0500
3	,	34.3750
3	,	34.3750
3	,	34.3750
3	,	7.7500
3	,	7.2500
3	,	7.7417
3	,	14.5000
3	,	7.8958
3	,	8.0500
3	,	7.7333
3	,	7.7500
3	,	20.5250
3	,	20.5250
3	,	7.8500
3	,	20.5250
3	,	7.0500
3	,	46.9000
3	,	46.9000
3	,	46.9000
3	,	46.9000
3	,	46.9000
3	,	46.9000
3	,	46.9000
3	,	46.9000
3	,	8.0500
3	,	8.3625
3	,	8.0500
3	,	9.8458
3	,	7.9250
3	,	7.9250
3	,	7.7750
3	,	8.8500
3	,	7.7333
3	,	19.9667
3	,	19.9667
3	,	15.8500
3	,	15.8500
3	,	9.5000
3	,	7.2292
3	,	14.1083
3	,	7.8542
3	,	7.8542
3	,	14.1083
3	,	7.5500
3	,	7.2500
3	,	6.8583
3	,	18.7875
3	,	7.7500
3	,	6.9750
3	,	56.4958
3	,	6.7500
3	,	7.9250
3	,	7.9250
3	,	8.9625
3	,	7.8958
3	,	7.7750
3	,	7.7500
3	,	12.2875
3	,	12.2875
3	,	6.4500
3	,	22.5250
3	,	7.9250
3	,	7.7500
3	,	8.0500
3	,	7.6500
3	,	7.8875
3	,	7.2292
3	,	7.8958
3	,	7.9250
3	,	7.9250
3	,	7.8958
3	,	7.8958
3	,	7.7958
3	,	7.0500
3	,	7.8542
3	,	7.8542
3	,	7.0542
3	,	7.7500
3	,	8.1125
3	,	6.4958
3	,	7.7750
3	,	7.7958
3	,	8.6542
3	,	7.7750
3	,	7.8542
3	,	11.1333
3	,	11.1333
3	,	0.0000
3	,	7.7750
3	,	0.0000
3	,	11.1333
3	,	23.4500
3	,	23.4500
3	,	23.4500
3	,	23.4500
3	,	7.8958
3	,	7.8542
3	,	7.8542
3	,	9.8250
3	,	9.8250
3	,	7.9250
3	,	7.1250
3	,	8.4333
3	,	7.8958
3	,	7.7958
3	,	7.8542
3	,	7.5208
3	,	13.4167
3	,	13.4167
3	,	7.2292
3	,	7.2292
3	,	7.7500
3	,	7.2500
3	,	7.7500
3	,	7.7500
3	,	7.8292
3	,	8.0500
3	,	7.7500
3	,	14.4542
3	,	14.4542
3	,	7.7500
3	,	7.7500
3	,	7.7375
3	,	8.6625
3	,	8.6625
3	,	22.0250
3	,	22.0250
3	,	22.0250
3	,	12.1833
3	,	7.8542
3	,	12.1833
3	,	7.8958
3	,	7.2292
3	,	7.2250
3	,	9.5875
3	,	7.8958
3	,	56.4958
3	,	56.4958
3	,	7.2500
3	,	7.7500
3	,	56.4958
3	,	9.4833
3	,	7.7750
3	,	7.7750
3	,	7.2250
3	,	25.4667
3	,	25.4667
3	,	25.4667
3	,	25.4667
3	,	25.4667
3	,	7.9250
3	,	6.4375
3	,	15.5000
3	,	15.5000
3	,	0.0000
3	,	24.1500
3	,	9.5000
3	,	7.7750
3	,	7.7500
3	,	15.5500
3	,	15.5500
3	,	7.9250
3	,	7.8792
3	,	56.4958
3	,	7.5500
3	,	16.1000
3	,	16.1000
3	,	7.8792
3	,	7.2500
3	,	8.6625
3	,	7.0542
3	,	7.8542
3	,	7.5792
3	,	7.8958
3	,	7.5500
3	,	7.7500
3	,	7.1417
3	,	7.1250
3	,	7.8792
3	,	7.7500
3	,	8.0500
3	,	7.9250
3	,	7.2292
3	,	7.7500
3	,	7.7375
3	,	7.2292
3	,	7.8958
3	,	7.8958
3	,	7.2250
3	,	7.8958
3	,	7.7500
3	,	7.7500
3	,	23.2500
3	,	23.2500
3	,	23.2500
3	,	7.7875
3	,	15.5000
3	,	7.8792
3	,	8.0292
3	,	7.7500
3	,	7.7500
3	,	16.1000
3	,	16.1000
3	,	7.7500
3	,	8.0500
3	,	8.0500
3	,	8.0500
3	,	7.7500
3	,	7.7750
3	,	8.0500
3	,	7.8958
3	,	7.8958
3	,	7.8958
3	,	7.8958
3	,	7.8792
3	,	7.6500
3	,	12.4750
3	,	12.4750
3	,	8.0500
3	,	24.1500
3	,	24.1500
3	,	8.4583
3	,	8.0500
3	,	7.7500
3	,	7.7750
3	,	15.2458
3	,	15.2458
3	,	15.2458
3	,	7.2292
3	,	8.0500
3	,	7.7333
3	,	7.7500
3	,	8.0500
3	,	15.5000
3	,	15.5000
3	,	15.5000
3	,	7.7500
3	,	7.8958
3	,	7.2250
3	,	15.7417
3	,	15.7417
3	,	15.7417
3	,	8.0500
3	,	7.8958
3	,	7.2292
3	,	7.7500
3	,	7.8958
3	,	11.2417
3	,	11.2417
3	,	7.9250
3	,	8.0500
3	,	7.7750
3	,	7.8542
3	,	7.8542
3	,	7.1250
3	,	7.9250
3	,	7.8000
3	,	7.2292
3	,	7.7500
3	,	6.2375
3	,	15.5000
3	,	7.8292
3	,	15.5000
3	,	7.7333
3	,	7.7500
3	,	7.7500
3	,	9.2250
3	,	7.7500
3	,	7.7500
3	,	7.8792
3	,	7.7750
3	,	7.7500
3	,	7.8292
3	,	3.1708
3	,	22.5250
3	,	8.4042
3	,	7.3125
3	,	7.8542
3	,	7.8542
3	,	7.7750
3	,	9.2250
3	,	8.6625
3	,	8.6625
3	,	8.6625
3	,	9.2167
3	,	8.6833
3	,	7.6292
3	,	21.0750
3	,	21.0750
3	,	21.0750
3	,	21.0750
3	,	21.0750
3	,	39.6875
3	,	39.6875
3	,	39.6875
3	,	39.6875
3	,	39.6875
3	,	39.6875
3	,	8.6625
3	,	14.5000
3	,	8.7125
3	,	7.8958
3	,	13.7750
3	,	13.7750
3	,	13.7750
3	,	7.0000
3	,	7.7750
3	,	8.0500
3	,	7.9250
3	,	7.9250
3	,	7.2500
3	,	7.7750
3	,	22.3583
3	,	22.3583
3	,	22.3583
3	,	8.1375
3	,	8.0500
3	,	7.8958
3	,	7.8958
3	,	7.8958
3	,	7.7750
3	,	7.7750
3	,	8.0500
3	,	7.8958
3	,	8.6625
3	,	8.6625
3	,	7.8958
3	,	8.1125
3	,	7.2292
3	,	7.2500
3	,	7.8958
3	,	8.0500
3	,	29.1250
3	,	29.1250
3	,	29.1250
3	,	29.1250
3	,	29.1250
3	,	29.1250
3	,	39.6875
3	,	7.1250
3	,	7.7208
3	,	14.5000
3	,	14.5000
3	,	14.5000
3	,	14.5000
3	,	8.0500
3	,	7.7750
3	,	20.2125
3	,	20.2125
3	,	20.2125
3	,	8.0500
3	,	8.0500
3	,	8.0500
3	,	7.7500
3	,	24.1500
3	,	7.2292
3	,	7.2250
3	,	7.2250
3	,	7.7292
3	,	7.5750
3	,	7.2500
3	,	69.5500
3	,	69.5500
3	,	69.5500
3	,	69.5500
3	,	69.5500
3	,	69.5500
3	,	69.5500
3	,	69.5500
3	,	69.5500
3	,	69.5500
3	,	69.5500
3	,	9.3250
3	,	7.6500
3	,	7.9250
3	,	21.6792
3	,	21.6792
3	,	21.6792
3	,	16.7000
3	,	16.7000
3	,	16.7000
3	,	9.5000
3	,	8.0500
3	,	8.0500
3	,	7.7250
3	,	7.8958
3	,	7.7500
3	,	9.5000
3	,	15.1000
3	,	7.7792
3	,	8.0500
3	,	8.0500
3	,	7.2292
3	,	8.0500
3	,	7.8958
3	,	7.9250
3	,	7.4958
3	,	27.9000
3	,	27.9000
3	,	27.9000
3	,	27.9000
3	,	27.9000
3	,	27.9000
3	,	7.8958
3	,	8.0500
3	,	8.6625
3	,	7.7500
3	,	7.7333
3	,	7.6500
3	,	8.0500
3	,	8.0500
3	,	8.0500
3	,	7.8958
3	,	8.6625
3	,	7.5500
3	,	8.0500
3	,	0.0000
3	,	7.8958
3	,	9.8375
3	,	7.9250
3	,	8.6625
3	,	10.4625
3	,	10.4625
3	,	8.0500
3	,	7.9250
3	,	7.0500
3	,	7.7750
3	,	9.2250
3	,	7.7958
3	,	7.7958
3	,	8.0500
3	,	8.5167
3	,	6.4375
3	,	6.4375
3	,	7.2250
3	,	8.5167
3	,	8.0500
3	,	16.1000
3	,	16.1000
3	,	7.9250
3	,	7.7500
3	,	7.8958
3	,	8.0500
3	,	8.0500
3	,	7.2292
3	,	0.0000
3	,	7.2292
3	,	15.2458
3	,	15.2458
3	,	15.2458
3	,	7.8958
3	,	9.8417
3	,	9.5875
3	,	14.5000
3	,	14.5000
3	,	14.5000
3	,	24.1500
3	,	24.1500
3	,	24.1500
3	,	9.5000
3	,	9.5000
3	,	9.5000
3	,	9.5000
3	,	9.0000
3	,	18.0000
3	,	18.0000
3	,	18.0000
3	,	18.0000
3	,	7.2250
3	,	7.8542
3	,	7.8542
3	,	7.8958
3	,	9.0000
3	,	8.0500
3	,	7.5500
3	,	8.0500
3	,	9.5000
3	,	7.2292
3	,	7.7500
3	,	6.4958
3	,	6.4958
3	,	7.0000
3	,	8.7125
3	,	7.5500
3	,	8.0500
3	,	16.1000
3	,	7.2500
3	,	8.6625
3	,	7.2500
3	,	9.5000
3	,	14.4542
3	,	14.4542
3	,	7.2250
3	,	7.2250
3	,	14.4583
3	,	14.4542
3	,	14.4542
3	,	7.2250
3	,	7.2250
3	,	7.8750
		
